H	K	L	2THETA	D-VALUE	MULT	INTENSITY
3	0	0	6.10	14.4978	2	1.2
4	0	0	8.13	10.8734	2	0.5
0	1	0	9.56	9.2510	2	5.7
1	1	0	9.77	9.0486	2	4.6
1	-1	0	9.77	9.0486	2	4.6
5	0	0	10.17	8.6987	2	0.6
2	1	0	10.39	8.5128	2	4.8
2	-1	0	10.39	8.5128	2	4.8
3	1	0	11.35	7.7986	2	4.4
3	-1	0	11.35	7.7986	2	4.4
0	0	1	12.19	7.2611	2	1000.0
6	0	0	12.21	7.2489	2	0.4
1	0	-1	12.31	7.1889	2	123.7
1	0	1	12.40	7.1353	2	143.0
4	1	0	12.56	7.0459	2	4.3
4	-1	0	12.56	7.0459	2	4.3
2	0	-1	12.76	6.9355	2	18.5
2	0	1	12.94	6.8401	2	13.6
3	0	-1	13.51	6.5530	2	31.7
3	0	1	13.76	6.4333	2	40.6
5	-1	0	13.97	6.3372	2	5.6
5	1	0	13.97	6.3372	2	5.6
7	0	0	14.25	6.2134	2	0.4
4	0	-1	14.51	6.1037	2	3.7
4	0	1	14.83	5.9752	2	3.7
0	1	-1	15.51	5.7118	2	1.7
0	1	1	15.51	5.7118	2	1.7
6	-1	0	15.53	5.7059	2	5.1
6	1	0	15.53	5.7059	2	5.1
1	1	-1	15.61	5.6765	2	1.2
1	-1	-1	15.61	5.6765	2	1.2
1	-1	1	15.68	5.6500	2	1.8
1	1	1	15.68	5.6500	2	1.8
5	0	-1	15.72	5.6385	2	5.5
2	1	-1	15.97	5.5492	2	2.0
2	-1	-1	15.97	5.5492	2	2.0
5	0	1	16.08	5.5122	2	8.5
2	1	1	16.11	5.5000	2	1.4
2	-1	1	16.11	5.5000	2	1.4
8	0	0	16.30	5.4367	2	0.5
3	1	-1	16.58	5.3474	2	0.8
3	-1	-1	16.58	5.3474	2	0.8
3	-1	1	16.79	5.2817	2	2.9
3	1	1	16.79	5.2817	2	2.9
6	0	-1	17.08	5.1902	2	1.6
7	1	0	17.19	5.1579	2	27.2
7	-1	0	17.19	5.1579	2	27.2
4	1	-1	17.41	5.0947	2	3.0
4	-1	-1	17.41	5.0947	2	3.0
6	0	1	17.48	5.0720	2	1.8
4	1	1	17.67	5.0193	2	1.3
4	-1	1	17.67	5.0193	2	1.3
9	0	0	18.36	4.8326	2	0.3
5	1	-1	18.43	4.8147	2	0.3
5	-1	-1	18.43	4.8147	2	0.3
7	0	-1	18.58	4.7755	2	1.6
5	-1	1	18.74	4.7353	2	4.9
5	1	1	18.74	4.7353	2	4.9
8	1	0	18.93	4.6872	2	88.9
8	-1	0	18.93	4.6872	2	88.9
7	0	1	19.01	4.6681	2	2.6
0	2	0	19.19	4.6255	2	243.3
1	2	0	19.30	4.5996	2	0.0
1	-2	0	19.30	4.5996	2	0.0
6	1	-1	19.61	4.5265	2	5.6
6	-1	-1	19.61	4.5265	2	5.6
2	-2	0	19.62	4.5243	2	0.0
2	2	0	19.62	4.5243	2	0.0
6	1	1	19.96	4.4474	2	2.2
6	-1	1	19.96	4.4474	2	2.2
3	2	0	20.15	4.4067	2	0.0
3	-2	0	20.15	4.4067	2	0.0
8	0	-1	20.18	4.4009	2	0.7
10	0	0	20.42	4.3493	2	0.3
8	0	1	20.63	4.3047	2	1.1
9	-1	0	20.74	4.2834	2	93.8
9	1	0	20.74	4.2834	2	93.8
4	2	0	20.87	4.2564	2	0.1
4	-2	0	20.87	4.2564	2	0.1
7	1	-1	20.93	4.2435	2	1.6
7	-1	-1	20.93	4.2435	2	1.6
7	-1	1	21.32	4.1675	2	22.7
7	1	1	21.32	4.1675	2	22.7
5	-2	0	21.76	4.0840	2	0.0
5	2	0	21.76	4.0840	2	0.0
9	0	-1	21.86	4.0665	2	0.4
9	0	1	22.33	3.9810	2	1.0
8	1	-1	22.37	3.9741	2	142.7
8	-1	-1	22.37	3.9741	2	142.7
11	0	0	22.49	3.9540	2	0.2
10	1	0	22.59	3.9360	2	2.6
10	-1	0	22.59	3.9360	2	2.6
8	1	1	22.78	3.9028	2	9.1
8	-1	1	22.78	3.9028	2	9.1
0	2	-1	22.79	3.9012	2	58.1
0	2	1	22.79	3.9012	2	58.1
6	2	0	22.81	3.8993	2	0.1
6	-2	0	22.81	3.8993	2	0.1
1	2	-1	22.86	3.8899	2	41.4
1	-2	-1	22.86	3.8899	2	41.4
1	-2	1	22.91	3.8813	2	38.5
1	2	1	22.91	3.8813	2	38.5
2	2	-1	23.11	3.8482	2	1.0
2	-2	-1	23.11	3.8482	2	1.0
2	2	1	23.21	3.8317	2	1.9
2	-2	1	23.21	3.8317	2	1.9
3	2	-1	23.54	3.7789	2	1.9
3	-2	-1	23.54	3.7789	2	1.9
10	0	-1	23.60	3.7697	2	0.3
3	-2	1	23.69	3.7555	2	2.1
3	2	1	23.69	3.7555	2	2.1
9	-1	-1	23.90	3.7227	2	0.1
9	1	-1	23.90	3.7227	2	0.1
7	-2	0	23.98	3.7103	2	0.0
7	2	0	23.98	3.7103	2	0.0
10	0	1	24.09	3.6939	2	2.3
4	2	-1	24.14	3.6865	2	0.2
4	-2	-1	24.14	3.6865	2	0.2
4	-2	1	24.33	3.6576	2	0.3
4	2	1	24.33	3.6576	2	0.3
9	-1	1	24.34	3.6568	2	83.5
9	1	1	24.34	3.6568	2	83.5
11	-1	0	24.48	3.6358	2	4.5
11	1	0	24.48	3.6358	2	4.5
0	0	2	24.52	3.6305	2	5.8
1	0	-2	24.56	3.6249	2	403.5
12	0	0	24.56	3.6245	2	0.3
1	0	2	24.65	3.6111	2	357.8
2	0	-2	24.77	3.5945	2	48.8
5	2	-1	24.90	3.5762	2	0.5
5	-2	-1	24.90	3.5762	2	0.5
2	0	2	24.96	3.5677	2	44.3
5	2	1	25.13	3.5433	2	0.4
5	-2	1	25.13	3.5433	2	0.4
3	0	-2	25.15	3.5411	2	32.6
8	2	0	25.28	3.5230	2	0.0
8	-2	0	25.28	3.5230	2	0.0
11	0	-1	25.40	3.5066	2	0.4
3	0	2	25.43	3.5028	2	41.4
10	-1	-1	25.52	3.4910	2	4.9
10	1	-1	25.52	3.4910	2	4.9
4	0	-2	25.69	3.4677	2	5.8
6	2	-1	25.80	3.4532	2	0.1
6	-2	-1	25.80	3.4532	2	0.1
11	0	1	25.90	3.4394	2	0.6
10	-1	1	25.97	3.4305	2	3.1
10	1	1	25.97	3.4305	2	3.1
4	0	2	26.05	3.4201	2	3.9
6	2	1	26.07	3.4177	2	0.1
6	-2	1	26.07	3.4177	2	0.1
0	1	-2	26.37	3.3796	2	0.3
0	1	2	26.37	3.3796	2	0.3
5	0	-2	26.38	3.3782	2	6.4
1	1	-2	26.41	3.3750	2	0.3
1	-1	-2	26.41	3.3750	2	0.3
12	-1	0	26.41	3.3747	2	1.0
12	1	0	26.41	3.3747	2	1.0
1	-1	2	26.50	3.3639	2	0.4
1	1	2	26.50	3.3639	2	0.4
2	1	-2	26.60	3.3504	2	0.6
2	-1	-2	26.60	3.3504	2	0.6
13	0	0	26.64	3.3457	2	0.1
9	-2	0	26.68	3.3415	2	0.0
9	2	0	26.68	3.3415	2	0.0
2	1	2	26.78	3.3287	2	0.2
2	-1	2	26.78	3.3287	2	0.2
5	0	2	26.83	3.3233	2	8.7
7	2	-1	26.83	3.3225	2	0.2
7	-2	-1	26.83	3.3225	2	0.2
3	1	-2	26.96	3.3071	2	0.3
3	-1	-2	26.96	3.3071	2	0.3
7	2	1	27.14	3.2857	2	0.1
7	-2	1	27.14	3.2857	2	0.1
11	1	-1	27.20	3.2789	2	1.2
11	-1	-1	27.20	3.2789	2	1.2
6	0	-2	27.22	3.2765	2	1.7
3	-1	2	27.22	3.2759	2	0.6
3	1	2	27.22	3.2759	2	0.6
12	0	-1	27.24	3.2732	2	0.2
4	1	-2	27.47	3.2471	2	1.5
4	-1	-2	27.47	3.2471	2	1.5
11	1	1	27.67	3.2238	2	5.7
11	-1	1	27.67	3.2238	2	5.7
6	0	2	27.73	3.2166	2	0.5
12	0	1	27.76	3.2135	2	2.5
4	1	2	27.81	3.2079	2	0.1
4	-1	2	27.81	3.2079	2	0.1
8	2	-1	27.98	3.1883	2	0.1
8	-2	-1	27.98	3.1883	2	0.1
5	1	-2	28.12	3.1732	2	0.9
5	-1	-2	28.12	3.1732	2	0.9
10	-2	0	28.16	3.1686	2	0.0
10	2	0	28.16	3.1686	2	0.0
7	0	-2	28.18	3.1666	2	1.9
8	2	1	28.32	3.1512	2	0.0
8	-2	1	28.32	3.1512	2	0.0
13	-1	0	28.37	3.1462	2	0.7
13	1	0	28.37	3.1462	2	0.7
5	1	2	28.54	3.1276	2	0.7
5	-1	2	28.54	3.1276	2	0.7
14	0	0	28.74	3.1067	2	0.3
7	0	2	28.76	3.1037	2	2.5
6	1	-2	28.91	3.0885	2	4.7
6	-1	-2	28.91	3.0885	2	4.7
12	1	-1	28.93	3.0857	2	1.2
12	-1	-1	28.93	3.0857	2	1.2
0	3	0	28.95	3.0837	2	0.3
1	3	0	29.03	3.0759	2	0.2
1	-3	0	29.03	3.0759	2	0.2
13	0	-1	29.13	3.0656	2	0.2
9	-2	-1	29.24	3.0541	2	0.1
9	2	-1	29.24	3.0541	2	0.1
2	-3	0	29.25	3.0531	2	0.4
2	3	0	29.25	3.0531	2	0.4
8	0	-2	29.26	3.0519	2	1.0
6	-1	2	29.40	3.0382	2	0.1
6	1	2	29.40	3.0382	2	0.1
12	-1	1	29.42	3.0355	2	0.5
12	1	1	29.42	3.0355	2	0.5
9	-2	1	29.61	3.0173	2	0.0
9	2	1	29.61	3.0173	2	0.0
3	3	0	29.62	3.0162	2	0.3
3	-3	0	29.62	3.0162	2	0.3
13	0	1	29.66	3.0123	2	0.4
11	-2	0	29.72	3.0055	2	0.0
11	2	0	29.72	3.0055	2	0.0
7	1	-2	29.82	2.9959	2	10.0
7	-1	-2	29.82	2.9959	2	10.0
8	0	2	29.91	2.9876	2	1.1
4	-3	0	30.12	2.9667	2	0.5
4	3	0	30.12	2.9667	2	0.5
14	1	0	30.35	2.9450	2	0.4
14	-1	0	30.35	2.9450	2	0.4
7	1	2	30.38	2.9425	2	0.1
7	-1	2	30.38	2.9425	2	0.1
9	0	-2	30.45	2.9353	2	1.1
10	-2	-1	30.59	2.9221	2	0.1
10	2	-1	30.59	2.9221	2	0.1
13	-1	-1	30.72	2.9100	2	0.4
13	1	-1	30.72	2.9100	2	0.4
5	3	0	30.76	2.9064	2	0.7
5	-3	0	30.76	2.9064	2	0.7
15	0	0	30.84	2.8996	2	0.6
8	1	-2	30.85	2.8982	2	15.3
8	-1	-2	30.85	2.8982	2	15.3
10	-2	1	30.98	2.8864	2	0.0
10	2	1	30.98	2.8864	2	0.0
14	0	-1	31.05	2.8803	2	0.6
9	0	2	31.15	2.8711	2	1.3
13	1	1	31.23	2.8643	2	0.9
13	-1	1	31.23	2.8643	2	0.9
0	2	-2	31.32	2.8559	2	3.2
0	2	2	31.32	2.8559	2	3.2
1	2	-2	31.35	2.8531	2	17.9
1	-2	-2	31.35	2.8531	2	17.9
12	-2	0	31.35	2.8529	2	0.0
12	2	0	31.35	2.8529	2	0.0
1	-2	2	31.43	2.8464	2	14.0
1	2	2	31.43	2.8464	2	14.0
8	-1	2	31.47	2.8430	2	37.9
8	1	2	31.47	2.8430	2	37.9
0	3	-1	31.52	2.8383	2	0.3
0	3	1	31.52	2.8383	2	0.3
2	2	-2	31.52	2.8382	2	2.5
2	-2	-2	31.52	2.8382	2	2.5
6	-3	0	31.53	2.8376	2	1.3
6	3	0	31.53	2.8376	2	1.3
1	3	-1	31.57	2.8340	2	0.1
1	-3	-1	31.57	2.8340	2	0.1
14	0	1	31.58	2.8327	2	5.2
1	-3	1	31.61	2.8306	2	0.3
1	3	1	31.61	2.8306	2	0.3
2	-2	2	31.67	2.8250	2	2.5
2	2	2	31.67	2.8250	2	2.5
10	0	-2	31.74	2.8193	2	1.2
2	3	-1	31.76	2.8177	2	0.5
2	-3	-1	31.76	2.8177	2	0.5
3	2	-2	31.83	2.8117	2	2.5
3	-2	-2	31.83	2.8117	2	2.5
2	3	1	31.83	2.8112	2	0.4
2	-3	1	31.83	2.8112	2	0.4
9	-1	-2	31.99	2.7979	2	23.1
9	1	-2	31.99	2.7979	2	23.1
11	2	-1	32.03	2.7944	2	0.0
11	-2	-1	32.03	2.7944	2	0.0
3	2	2	32.05	2.7925	2	2.5
3	-2	2	32.05	2.7925	2	2.5
3	3	-1	32.08	2.7902	2	0.2
3	-3	-1	32.08	2.7902	2	0.2
3	3	1	32.19	2.7807	2	0.7
3	-3	1	32.19	2.7807	2	0.7
4	2	-2	32.26	2.7746	2	0.3
4	-2	-2	32.26	2.7746	2	0.3
15	-1	0	32.36	2.7668	2	0.2
15	1	0	32.36	2.7668	2	0.2
7	-3	0	32.41	2.7622	2	1.5
7	3	0	32.41	2.7622	2	1.5
11	2	1	32.44	2.7600	2	0.1
11	-2	1	32.44	2.7600	2	0.1
10	0	2	32.49	2.7561	2	1.6
4	-3	-1	32.53	2.7524	2	1.0
4	3	-1	32.53	2.7524	2	1.0
14	1	-1	32.56	2.7501	2	0.3
14	-1	-1	32.56	2.7501	2	0.3
4	2	2	32.56	2.7500	2	0.5
4	-2	2	32.56	2.7500	2	0.5
9	1	2	32.66	2.7421	2	2.8
9	-1	2	32.66	2.7421	2	2.8
4	-3	1	32.68	2.7403	2	0.3
4	3	1	32.68	2.7403	2	0.3
5	2	-2	32.83	2.7281	2	0.7
5	-2	-2	32.83	2.7281	2	0.7
16	0	0	32.95	2.7183	2	5.1
15	0	-1	33.00	2.7144	2	0.5
13	-2	0	33.04	2.7109	2	0.1
13	2	0	33.04	2.7109	2	0.1
14	-1	1	33.07	2.7086	2	0.2
14	1	1	33.07	2.7086	2	0.2
5	3	-1	33.11	2.7055	2	0.5
5	-3	-1	33.11	2.7055	2	0.5
11	0	-2	33.11	2.7054	2	0.4
5	2	2	33.19	2.6989	2	0.6
5	-2	2	33.19	2.6989	2	0.6
10	-1	-2	33.22	2.6968	2	0.0
10	1	-2	33.22	2.6968	2	0.0
5	-3	1	33.29	2.6912	2	2.1
5	3	1	33.29	2.6912	2	2.1
8	-3	0	33.41	2.6822	2	3.1
8	3	0	33.41	2.6822	2	3.1
6	2	-2	33.52	2.6737	2	0.2
6	-2	-2	33.52	2.6737	2	0.2
12	-2	-1	33.54	2.6719	2	0.1
12	2	-1	33.54	2.6719	2	0.1
15	0	1	33.54	2.6717	2	15.4
6	3	-1	33.81	2.6511	2	6.1
6	-3	-1	33.81	2.6511	2	6.1
11	0	2	33.90	2.6440	2	0.7
10	-1	2	33.94	2.6414	2	2.4
10	1	2	33.94	2.6414	2	2.4
6	2	2	33.95	2.6408	2	0.1
6	-2	2	33.95	2.6408	2	0.1
12	-2	1	33.97	2.6391	2	0.1
12	2	1	33.97	2.6391	2	0.1
6	3	1	34.02	2.6349	2	0.3
6	-3	1	34.02	2.6349	2	0.3
7	2	-2	34.32	2.6129	2	0.3
7	-2	-2	34.32	2.6129	2	0.3
16	1	0	34.38	2.6081	2	0.2
16	-1	0	34.38	2.6081	2	0.2
15	-1	-1	34.43	2.6046	2	0.2
15	1	-1	34.43	2.6046	2	0.2
9	3	0	34.50	2.5995	2	15.2
9	-3	0	34.50	2.5995	2	15.2
11	-1	-2	34.54	2.5967	2	0.1
11	1	-2	34.54	2.5967	2	0.1
12	0	-2	34.56	2.5951	2	1.3
7	3	-1	34.63	2.5905	2	33.5
7	-3	-1	34.63	2.5905	2	33.5
14	-2	0	34.79	2.5790	2	0.0
14	2	0	34.79	2.5790	2	0.0
7	2	2	34.81	2.5772	2	0.2
7	-2	2	34.81	2.5772	2	0.2
7	-3	1	34.87	2.5730	2	3.5
7	3	1	34.87	2.5730	2	3.5
15	1	1	34.96	2.5668	2	0.2
15	-1	1	34.96	2.5668	2	0.2
16	0	-1	34.98	2.5653	2	57.4
17	0	0	35.07	2.5584	2	45.1
13	-2	-1	35.12	2.5553	2	0.1
13	2	-1	35.12	2.5553	2	0.1
8	2	-2	35.23	2.5474	2	0.2
8	-2	-2	35.23	2.5474	2	0.2
11	-1	2	35.30	2.5422	2	2.2
11	1	2	35.30	2.5422	2	2.2
12	0	2	35.39	2.5360	2	1.5
16	0	1	35.53	2.5267	2	546.2
8	-3	-1	35.55	2.5254	2	487.8
8	3	-1	35.55	2.5254	2	487.8
13	2	1	35.56	2.5242	2	0.1
13	-2	1	35.56	2.5242	2	0.1
10	3	0	35.69	2.5156	2	0.5
10	-3	0	35.69	2.5156	2	0.5
8	-2	2	35.78	2.5096	2	0.0
8	2	2	35.78	2.5096	2	0.0
8	3	1	35.82	2.5068	2	42.1
8	-3	1	35.82	2.5068	2	42.1
12	1	-2	35.94	2.4986	2	0.2
12	-1	-2	35.94	2.4986	2	0.2
13	0	-2	36.08	2.4890	2	0.5
9	2	-2	36.24	2.4784	2	0.1
9	-2	-2	36.24	2.4784	2	0.1
16	1	-1	36.34	2.4720	2	0.1
16	-1	-1	36.34	2.4720	2	0.1
17	-1	0	36.44	2.4659	2	0.1
17	1	0	36.44	2.4659	2	0.1
9	-3	-1	36.57	2.4571	2	74.6
9	3	-1	36.57	2.4571	2	74.6
15	2	0	36.58	2.4568	2	0.0
15	-2	0	36.58	2.4568	2	0.0
12	-1	2	36.75	2.4457	2	0.6
12	1	2	36.75	2.4457	2	0.6
14	2	-1	36.76	2.4450	2	0.1
14	-2	-1	36.76	2.4450	2	0.1
9	2	2	36.85	2.4394	2	0.1
9	-2	2	36.85	2.4394	2	0.1
9	-3	1	36.87	2.4378	2	9.7
9	3	1	36.87	2.4378	2	9.7
16	-1	1	36.88	2.4375	2	0.2
16	1	1	36.88	2.4375	2	0.2
13	0	2	36.95	2.4325	2	0.3
11	-3	0	36.97	2.4316	2	0.4
11	3	0	36.97	2.4316	2	0.4
17	0	-1	36.98	2.4306	2	5.3
0	0	3	37.15	2.4204	2	38.4
1	0	-3	37.16	2.4197	2	4.0
18	0	0	37.21	2.4163	2	1.7
14	2	1	37.22	2.4157	2	0.3
14	-2	1	37.22	2.4157	2	0.3
1	0	3	37.25	2.4135	2	2.5
2	0	-3	37.28	2.4116	2	4.8
10	2	-2	37.35	2.4074	2	0.1
10	-2	-2	37.35	2.4074	2	0.1
13	1	-2	37.41	2.4036	2	0.1
13	-1	-2	37.41	2.4036	2	0.1
2	0	3	37.48	2.3994	2	3.1
3	0	-3	37.53	2.3963	2	5.5
17	0	1	37.54	2.3958	2	43.3
14	0	-2	37.67	2.3878	2	1.9
10	-3	-1	37.69	2.3868	2	0.0
10	3	-1	37.69	2.3868	2	0.0
3	0	3	37.82	2.3784	2	5.0
4	0	-3	37.90	2.3742	2	1.4
10	-2	2	38.00	2.3676	2	0.0
10	2	2	38.00	2.3676	2	0.0
10	-3	1	38.01	2.3672	2	1.3
10	3	1	38.01	2.3672	2	1.3
13	-1	2	38.26	2.3526	2	0.5
13	1	2	38.26	2.3526	2	0.5
4	0	3	38.28	2.3511	2	1.0
17	-1	-1	38.29	2.3509	2	0.1
17	1	-1	38.29	2.3509	2	0.1
0	3	-2	38.29	2.3503	2	0.2
0	3	2	38.29	2.3503	2	0.2
1	3	-2	38.32	2.3488	2	0.2
1	-3	-2	38.32	2.3488	2	0.2
12	-3	0	38.32	2.3486	2	0.1
12	3	0	38.32	2.3486	2	0.1
5	0	-3	38.37	2.3458	2	2.0
1	-3	2	38.39	2.3450	2	0.1
1	3	2	38.39	2.3450	2	0.1
16	-2	0	38.41	2.3436	2	0.1
16	2	0	38.41	2.3436	2	0.1
0	1	3	38.44	2.3415	2	0.1
0	1	-3	38.44	2.3415	2	0.1
15	2	-1	38.45	2.3411	2	0.1
15	-2	-1	38.45	2.3411	2	0.1
1	1	-3	38.45	2.3410	2	0.1
1	-1	-3	38.45	2.3410	2	0.1
2	3	-2	38.46	2.3404	2	0.2
2	-3	-2	38.46	2.3404	2	0.2
18	1	0	38.51	2.3379	2	0.2
18	-1	0	38.51	2.3379	2	0.2
1	1	3	38.55	2.3354	2	0.1
1	-1	3	38.55	2.3354	2	0.1
11	-2	-2	38.55	2.3353	2	0.1
11	2	-2	38.55	2.3353	2	0.1
14	0	2	38.57	2.3340	2	0.2
2	1	-3	38.58	2.3336	2	0.1
2	-1	-3	38.58	2.3336	2	0.1
2	-3	2	38.59	2.3330	2	0.2
2	3	2	38.59	2.3330	2	0.2
3	3	-2	38.72	2.3255	2	0.4
3	-3	-2	38.72	2.3255	2	0.4
2	-1	3	38.77	2.3226	2	0.1
2	1	3	38.77	2.3226	2	0.1
3	1	-3	38.82	2.3197	2	0.2
3	-1	-3	38.82	2.3197	2	0.2
17	-1	1	38.83	2.3193	2	0.1
17	1	1	38.83	2.3193	2	0.1
5	0	3	38.85	2.3180	2	1.8
11	3	-1	38.89	2.3156	2	0.3
11	-3	-1	38.89	2.3156	2	0.3
3	-3	2	38.91	2.3146	2	0.2
3	3	2	38.91	2.3146	2	0.2
15	-2	1	38.93	2.3135	2	0.1
15	2	1	38.93	2.3135	2	0.1
0	4	0	38.94	2.3128	2	6.8
14	-1	-2	38.95	2.3120	2	0.1
14	1	-2	38.95	2.3120	2	0.1
6	0	-3	38.96	2.3118	2	0.4
1	4	0	39.00	2.3095	2	0.0
1	-4	0	39.00	2.3095	2	0.0
18	0	-1	39.01	2.3087	2	3.2
4	3	-2	39.09	2.3044	2	0.0
4	-3	-2	39.09	2.3044	2	0.0
3	-1	3	39.10	2.3035	2	0.1
3	1	3	39.10	2.3035	2	0.1
2	4	0	39.17	2.2998	2	0.0
2	-4	0	39.17	2.2998	2	0.0
4	1	-3	39.17	2.2996	2	0.4
4	-1	-3	39.17	2.2996	2	0.4
11	-3	1	39.24	2.2960	2	1.6
11	3	1	39.24	2.2960	2	1.6
11	2	2	39.25	2.2955	2	0.0
11	-2	2	39.25	2.2955	2	0.0
15	0	-2	39.32	2.2915	2	2.9
4	-3	2	39.34	2.2902	2	0.3
4	3	2	39.34	2.2902	2	0.3
19	0	0	39.36	2.2891	2	1.0
3	4	0	39.45	2.2839	2	0.0
3	-4	0	39.45	2.2839	2	0.0
6	0	3	39.52	2.2800	2	0.4
4	1	3	39.55	2.2786	2	0.1
4	-1	3	39.55	2.2786	2	0.1
5	3	-2	39.57	2.2775	2	0.0
5	-3	-2	39.57	2.2775	2	0.0
18	0	1	39.58	2.2770	2	3.8
5	1	-3	39.64	2.2738	2	0.6
5	-1	-3	39.64	2.2738	2	0.6
7	0	-3	39.65	2.2731	2	1.0
13	-3	0	39.75	2.2675	2	0.2
13	3	0	39.75	2.2675	2	0.2
12	2	-2	39.83	2.2632	2	0.1
12	-2	-2	39.83	2.2632	2	0.1
14	1	2	39.83	2.2631	2	0.2
14	-1	2	39.83	2.2631	2	0.2
4	-4	0	39.85	2.2621	2	0.0
4	4	0	39.85	2.2621	2	0.0
5	-3	2	39.88	2.2605	2	0.1
5	3	2	39.88	2.2605	2	0.1
5	-1	3	40.10	2.2485	2	0.1
5	1	3	40.10	2.2485	2	0.1
6	3	-2	40.16	2.2456	2	2.5
6	-3	-2	40.16	2.2456	2	2.5
12	-3	-1	40.18	2.2445	2	0.0
12	3	-1	40.18	2.2445	2	0.0
16	-2	-1	40.20	2.2434	2	0.1
16	2	-1	40.20	2.2434	2	0.1
6	1	-3	40.21	2.2428	2	1.1
6	-1	-3	40.21	2.2428	2	1.1
15	0	2	40.25	2.2406	2	56.9
18	1	-1	40.26	2.2400	2	0.1
18	-1	-1	40.26	2.2400	2	0.1
17	-2	0	40.28	2.2388	2	6.8
17	2	0	40.28	2.2388	2	6.8
7	0	3	40.30	2.2379	2	0.6
5	4	0	40.35	2.2351	2	0.0
5	-4	0	40.35	2.2351	2	0.0
8	0	-3	40.44	2.2303	2	0.4
6	-3	2	40.52	2.2260	2	1.0
6	3	2	40.52	2.2260	2	1.0
12	-3	1	40.54	2.2249	2	0.1
12	3	1	40.54	2.2249	2	0.1
15	1	-2	40.56	2.2243	2	0.0
15	-1	-2	40.56	2.2243	2	0.0
12	2	2	40.57	2.2237	2	0.0
12	-2	2	40.57	2.2237	2	0.0
19	-1	0	40.60	2.2221	2	0.0
19	1	0	40.60	2.2221	2	0.0
16	2	1	40.69	2.2175	2	0.2
16	-2	1	40.69	2.2175	2	0.2
6	-1	3	40.76	2.2138	2	0.9
6	1	3	40.76	2.2138	2	0.9
18	-1	1	40.81	2.2110	2	0.2
18	1	1	40.81	2.2110	2	0.2
7	3	-2	40.85	2.2092	2	45.1
7	-3	-2	40.85	2.2092	2	45.1
7	1	-3	40.88	2.2074	2	1.2
7	-1	-3	40.88	2.2074	2	1.2
0	4	-1	40.95	2.2037	2	9.6
0	4	1	40.95	2.2037	2	9.6
6	-4	0	40.96	2.2033	2	0.0
6	4	0	40.96	2.2033	2	0.0
1	-4	-1	40.99	2.2016	2	0.0
1	4	-1	40.99	2.2016	2	0.0
16	0	-2	41.02	2.2004	2	14.7
1	4	1	41.02	2.2001	2	0.2
1	-4	1	41.02	2.2001	2	0.2
19	0	-1	41.07	2.1978	2	1.2
2	-4	-1	41.14	2.1940	2	0.0
2	4	-1	41.14	2.1940	2	0.0
8	0	3	41.17	2.1925	2	0.1
13	2	-2	41.18	2.1918	2	0.1
13	-2	-2	41.18	2.1918	2	0.1
2	4	1	41.20	2.1909	2	0.0
2	-4	1	41.20	2.1909	2	0.0
14	-3	0	41.25	2.1886	2	0.1
14	3	0	41.25	2.1886	2	0.1
7	-3	2	41.27	2.1875	2	4.5
7	3	2	41.27	2.1875	2	4.5
9	0	-3	41.33	2.1843	2	0.5
3	4	-1	41.40	2.1809	2	0.1
3	-4	-1	41.40	2.1809	2	0.1
15	1	2	41.46	2.1777	2	0.1
15	-1	2	41.46	2.1777	2	0.1
3	-4	1	41.49	2.1764	2	0.0
3	4	1	41.49	2.1764	2	0.0
7	-1	3	41.51	2.1752	2	3.3
7	1	3	41.51	2.1752	2	3.3
20	0	0	41.52	2.1747	2	0.7
13	-3	-1	41.54	2.1741	2	0.0
13	3	-1	41.54	2.1741	2	0.0
8	3	-2	41.63	2.1692	2	198.6
8	-3	-2	41.63	2.1692	2	198.6
19	0	1	41.64	2.1689	2	0.2
8	1	-3	41.65	2.1682	2	1.7
8	-1	-3	41.65	2.1682	2	1.7
7	4	0	41.67	2.1675	2	0.0
7	-4	0	41.67	2.1675	2	0.0
4	4	-1	41.76	2.1627	2	0.0
4	-4	-1	41.76	2.1627	2	0.0
4	4	1	41.88	2.1568	2	0.0
4	-4	1	41.88	2.1568	2	0.0
13	-3	1	41.92	2.1548	2	0.6
13	3	1	41.92	2.1548	2	0.6
13	-2	2	41.96	2.1530	2	0.0
13	2	2	41.96	2.1530	2	0.0
16	0	2	41.98	2.1523	2	178.4
17	-2	-1	41.99	2.1517	2	9.1
17	2	-1	41.99	2.1517	2	9.1
8	-3	2	42.11	2.1457	2	27.8
8	3	2	42.11	2.1457	2	27.8
0	2	-3	42.14	2.1445	2	9.5
0	2	3	42.14	2.1445	2	9.5
9	0	3	42.14	2.1444	2	0.2
1	2	-3	42.15	2.1441	2	0.1
1	-2	-3	42.15	2.1441	2	0.1
18	-2	0	42.19	2.1417	2	0.2
18	2	0	42.19	2.1417	2	0.2
16	1	-2	42.21	2.1407	2	0.0
16	-1	-2	42.21	2.1407	2	0.0
1	-2	3	42.23	2.1398	2	0.1
1	2	3	42.23	2.1398	2	0.1
5	4	-1	42.23	2.1398	2	0.1
5	-4	-1	42.23	2.1398	2	0.1
2	2	-3	42.26	2.1384	2	0.6
2	-2	-3	42.26	2.1384	2	0.6
19	1	-1	42.27	2.1383	2	0.0
19	-1	-1	42.27	2.1383	2	0.0
10	0	-3	42.31	2.1359	2	0.3
